user_id,group,cancelled_7d,revenue
1359,control,0,97.88
1360,control,1,159.74
1361,control,0,26.09
1362,control,0,214.34
1363,control,0,171.02
1364,control,0,140.45
1365,control,0,124.76
1366,control,0,189.27
1367,control,1,260.25
1368,control,0,172.5
1369,control,0,264.13
1370,control,1,197.06
1371,control,0,101.68
1372,control,0,179.26
1373,control,0,173.4
1374,control,0,101.64
1375,control,0,125.54
1376,control,0,124.35
1377,control,0,156.01
1378,control,0,133.2
1379,control,0,166.12
1380,control,0,175.84
1381,control,0,226.06
1382,control,1,182.95
1383,control,0,107.88
1384,control,0,276.67
1385,control,0,108.27
1386,control,0,126.74
1387,control,0,185.85
1388,control,1,323.72
1389,control,0,174.1
1390,control,0,111.51
1391,control,0,51.64
1392,control,0,47.65
1393,control,0,150.66
1394,control,0,182.68
1395,control,0,64.81
1396,control,0,163.32
1397,control,0,71.19
1398,control,0,94.54
1399,control,0,187.9
1400,control,0,105.14
1401,control,0,228.6
1402,control,0,114.94
1403,control,0,216.57
1404,control,0,285.91
1405,control,0,105.26
1406,control,0,297.96
1407,control,0,150.81
1408,control,0,112.05
1409,control,0,132.24
1410,control,0,125.79
1411,control,0,234.11
1412,control,0,229.07
1413,control,0,228.36
1414,control,0,72.04
1415,control,1,161.36
1416,control,0,57.02
1417,control,0,210.67
1418,control,0,120.98
1419,control,1,180.18
1420,control,0,119.89
1421,control,0,44.65
1422,control,0,203.11
1423,control,0,207.74
1424,control,1,158.36
1425,control,1,23.32
1426,control,0,195.02
1427,control,1,105.74
1428,control,0,180.99
1429,control,0,120.56
1430,control,0,126.72
1431,control,0,179.86
1432,control,0,100.75
1433,control,0,140.0
1434,control,0,180.58
1435,control,0,279.99
1436,control,0,145.53
1437,control,0,200.37
1438,control,0,79.69
1439,control,0,251.68
1440,control,1,101.52
1441,control,0,142.07
1442,control,0,180.67
1443,control,0,103.21
1444,control,0,214.85
1445,control,0,110.29
1446,control,0,199.84
1447,control,0,214.06
1448,control,1,184.71
1449,control,0,192.51
1450,control,0,301.85
1451,control,0,174.99
1452,control,0,156.59
1453,control,0,170.17
1454,control,0,226.28
1455,control,1,289.76
1456,control,0,140.01
1457,control,0,95.26
1458,control,0,219.75
1459,control,0,68.21
1460,control,0,165.47
1461,control,0,168.28
1462,control,0,143.56
1463,control,0,147.09
1464,control,1,50.85
1465,control,0,97.9
1466,control,1,206.23
1467,control,0,27.52
1468,control,0,144.84
1469,control,0,131.25
1470,control,0,30.45
1471,control,0,251.54
1472,control,0,88.18
1473,control,0,182.94
1474,control,0,121.87
1475,control,0,99.31
1476,control,0,135.84
1477,control,0,128.62
1478,control,0,138.8
1479,control,0,102.78
1480,control,0,89.16
1481,control,0,210.27
1482,control,0,150.42
1483,control,0,146.38
1484,control,0,96.51
1485,control,0,244.46
1486,control,0,144.75
1487,control,0,36.26
1488,control,0,166.55
1489,control,0,104.15
1490,control,0,204.65
1491,control,0,212.31
1492,control,0,205.38
1493,control,0,122.32
1494,control,0,143.23
1495,control,0,164.92
1496,control,0,203.56
1497,control,0,87.73
1498,control,0,155.61
1499,control,0,262.08
1500,control,0,117.88
1501,control,0,148.44
1502,control,0,306.81
1503,control,0,135.53
1504,control,0,57.67
1505,control,0,146.56
1506,control,0,250.38
1507,control,0,213.4
1508,control,0,91.22
1509,control,0,174.92
1510,control,0,139.45
1511,control,0,198.72
1512,control,1,113.08
1513,control,0,179.67
1514,control,0,264.62
1515,control,0,-6.74
1516,control,0,185.57
1517,control,0,229.14
1518,control,0,56.62
1519,control,1,106.76
1520,control,0,126.38
1521,control,1,106.15
1522,control,0,101.65
1523,control,0,127.52
1524,control,0,201.1
1525,control,0,239.26
1526,control,0,228.16
1527,control,0,209.63
1528,control,0,259.93
1529,control,0,271.88
1530,control,0,159.96
1531,control,0,235.86
1532,control,0,175.44
1533,control,0,137.03
1534,control,0,147.01
1535,control,0,210.75
1536,control,0,237.94
1537,control,0,184.83
1538,control,0,126.24
1539,control,0,120.63
1540,control,0,38.8
1541,control,0,171.66
1542,control,0,167.57
1543,control,0,87.32
1544,control,1,178.39
1545,control,0,177.38
1546,control,0,60.98
1547,control,0,130.7
1548,control,0,234.54
1549,control,0,112.01
1550,control,1,151.06
1551,control,0,159.63
1552,control,0,148.42
1553,control,0,191.32
1554,control,0,206.11
1555,control,0,225.87
1556,control,0,131.19
1557,control,0,181.43
1558,control,0,200.39
1559,control,1,142.9
1560,control,0,106.85
1561,control,0,158.61
1562,control,0,113.66
1563,control,0,107.75
1564,control,0,163.21
1565,control,0,138.7
1566,control,0,160.53
1567,control,0,56.93
1568,control,0,139.47
1569,control,0,14.38
1570,control,0,87.27
1571,control,0,144.66
1572,control,0,222.79
1573,control,0,182.21
1574,control,0,155.42
1575,control,0,127.4
1576,control,0,134.96
1577,control,0,228.35
1578,control,0,83.62
1579,control,0,106.47
1580,control,0,214.01
1581,control,0,129.36
1582,control,0,266.35
1583,control,0,191.44
1584,control,1,219.3
1585,control,0,52.46
1586,control,0,213.57
1587,control,0,99.04
1588,control,0,192.95
1589,control,0,128.18
1590,control,0,163.37
1591,control,1,83.63
1592,control,0,46.77
1593,control,0,159.03
1594,control,0,132.37
1595,control,0,96.37
1596,control,0,49.08
1597,control,0,-10.5
1598,control,0,181.41
1599,control,0,134.7
1600,control,0,113.77
1601,control,0,162.77
1602,control,0,210.86
1603,control,0,166.17
1604,control,0,123.41
1605,control,0,277.95
1606,control,0,111.85
1607,control,0,65.42
1608,control,0,155.99
1609,control,0,134.67
1610,control,0,206.83
1611,control,0,118.42
1612,control,0,140.09
1613,control,0,98.05
1614,control,0,198.46
1615,control,0,158.61
1616,control,1,133.49
1617,control,0,141.0
1618,control,0,148.72
1619,control,0,63.76
1620,control,0,219.76
1621,control,0,216.24
1622,control,0,152.44
1623,control,1,146.03
1624,control,0,90.2
1625,control,0,253.64
1626,control,0,239.13
1627,control,0,173.66
1628,control,0,199.2
1629,control,0,223.83
1630,control,0,211.65
1631,control,0,98.63
1632,control,0,131.33
1633,control,0,178.09
1634,control,1,162.2
1635,control,0,195.18
1636,control,0,188.62
1637,control,0,164.82
1638,control,1,-6.22
1639,control,1,220.37
1640,control,0,200.34
1641,control,0,274.15
1642,control,0,121.35
1643,control,0,39.43
1644,control,0,139.17
1645,control,0,177.4
1646,control,0,123.48
1647,control,0,232.31
1648,control,0,110.39
1649,control,0,143.95
1650,control,0,135.24
1651,control,0,316.46
1652,control,0,95.64
1653,control,0,185.02
1654,control,0,77.93
1655,control,1,170.58
1656,control,0,92.73
1657,control,0,216.0
1658,control,0,204.49
1659,control,0,166.29
1660,control,0,66.51
1661,control,0,146.81
1662,control,1,131.75
1663,control,0,199.82
1664,control,1,95.85
1665,control,0,219.3
1666,control,0,208.04
1667,control,1,67.54
1668,control,0,136.82
1669,control,0,146.92
1670,control,0,210.36
1671,control,0,108.79
1672,control,0,162.46
1673,control,0,215.94
1674,control,0,165.08
1675,control,0,38.56
1676,control,0,120.33
1677,control,0,204.25
1678,control,0,196.76
1679,control,0,15.04
1680,control,0,162.04
1681,control,1,206.76
1682,control,0,182.34
1683,control,0,189.21
1684,control,0,273.74
1685,control,0,147.39
1686,control,1,168.29
1687,control,0,93.63
1688,control,0,111.92
1689,control,0,130.08
1690,control,0,200.98
1691,control,0,105.14
1692,control,0,224.08
1693,control,0,84.41
1694,control,0,188.38
1695,control,0,183.12
1696,control,0,165.45
1697,control,0,209.08
1698,control,1,105.45
1699,control,0,122.03
1700,control,1,92.2
1701,control,0,150.54
1702,control,0,142.8
1703,control,0,201.39
1704,control,0,173.21
1705,control,0,191.37
1706,control,0,138.17
1707,control,0,174.34
1708,control,0,258.76
1709,control,0,69.27
1710,control,0,39.65
1711,control,0,188.21
1712,control,0,99.09
1713,control,0,67.1
1714,control,0,182.03
1715,control,1,89.74
1716,control,0,242.34
1717,control,0,159.39
1718,control,1,137.84
1719,control,0,100.71
1720,control,0,162.91
1721,control,0,54.54
1722,control,0,1.9
1723,control,0,56.75
1724,control,0,218.23
1725,control,0,94.55
1726,control,0,63.93
1727,control,1,144.67
1728,control,0,283.48
1729,control,0,215.51
1730,control,0,101.97
1731,control,0,100.89
1732,control,0,102.24
1733,control,0,95.38
1734,control,0,182.63
1735,control,0,129.84
1736,control,0,83.21
1737,control,0,69.82
1738,control,0,288.06
1739,control,0,194.32
1740,control,0,98.63
1741,control,0,222.74
1742,control,0,80.86
1743,control,0,141.77
1744,control,0,135.21
1745,control,0,160.94
1746,control,0,93.47
1747,control,0,157.71
1748,control,0,45.1
1749,control,0,127.4
1750,control,0,230.11
1751,control,0,211.52
1752,control,0,108.24
1753,control,0,58.44
1754,control,1,19.01
1755,control,0,187.05
1756,control,1,166.7
1757,control,0,173.14
1758,control,0,251.44
1759,control,0,159.17
1760,control,0,163.68
1761,control,0,66.16
1762,control,0,247.44
1763,control,0,140.16
1764,control,0,100.99
1765,control,0,162.47
1766,control,0,270.02
1767,control,0,278.11
1768,control,0,91.78
1769,control,0,220.52
1770,control,0,170.14
1771,control,0,209.26
1772,control,0,166.6
1773,control,1,186.89
1774,control,0,229.28
1775,control,0,45.05
1776,control,0,171.62
1777,control,0,79.83
1778,control,0,122.18
1779,control,0,150.06
1780,control,0,89.53
1781,control,1,115.12
1782,control,0,65.96
1783,control,0,114.4
1784,control,0,180.71
1785,control,0,201.93
1786,control,0,103.84
1787,control,0,229.67
1788,control,0,184.64
1789,control,0,236.0
1790,control,0,43.75
1791,control,0,168.68
1792,control,0,186.67
1793,control,0,46.89
1794,control,0,294.85
1795,control,0,111.81
1796,control,0,182.63
1797,control,0,205.6
1798,control,0,156.07
1799,control,0,233.15
1800,control,1,269.71
1801,control,0,83.42
1802,control,0,156.97
1803,control,0,204.94
1804,control,0,52.02
1805,control,0,213.86
1806,control,0,252.39
1807,control,0,227.03
1808,control,0,176.31
1809,control,0,242.37
1810,control,0,171.45
1811,control,0,70.82
1812,control,0,118.69
1813,control,0,134.66
1814,control,0,146.16
1815,control,1,144.35
1816,control,0,129.7
1817,control,0,163.13
1818,control,0,240.25
1819,control,0,162.85
1820,control,0,187.72
1821,control,0,18.36
1822,control,0,157.56
1823,control,0,215.21
1824,control,0,224.81
1825,control,0,218.71
1826,control,0,168.2
1827,control,1,174.84
1828,control,0,109.64
1829,control,0,200.7
1830,control,1,109.96
1831,control,0,190.85
1832,control,0,152.49
1833,control,0,150.9
1834,control,0,210.07
1835,control,0,183.67
1836,control,0,166.96
1837,control,0,120.14
1838,control,1,246.14
1839,control,0,169.98
1840,control,0,194.84
1841,control,0,154.86
1842,control,0,108.38
1843,control,0,171.3
1844,control,1,114.25
1845,control,0,176.27
1846,control,0,-45.92
1847,control,0,125.95
1848,control,0,149.14
1849,control,0,92.73
1850,control,0,171.83
1851,control,0,124.67
1852,control,0,149.65
1853,control,0,116.91
1854,control,1,208.31
1855,control,0,182.76
1856,control,0,167.87
1857,control,0,153.72
1858,control,0,301.84
1859,control,0,140.56
1860,control,0,108.19
1861,control,0,79.62
1862,control,0,204.32
1863,control,0,247.87
1864,control,1,99.12
1865,control,1,132.91
1866,control,0,128.43
1867,control,0,142.55
1868,control,0,43.93
1869,control,0,198.4
1870,control,0,221.41
1871,control,0,35.73
1872,control,0,255.48
1873,control,0,247.05
1874,control,0,-34.19
1875,control,0,19.6
1876,control,0,142.02
1877,control,0,228.96
1878,control,0,167.39
1879,control,0,151.28
1880,control,0,184.42
1881,control,0,101.51
1882,control,0,226.64
1883,control,0,143.78
1884,control,0,52.02
1885,control,0,102.27
1886,control,0,172.14
1887,control,0,132.62
1888,control,0,126.4
1889,control,1,162.18
1890,control,0,171.52
1891,control,0,76.18
1892,control,0,223.41
1893,control,0,142.13
1894,control,0,175.18
1895,control,0,155.84
1896,control,0,125.39
1897,control,0,204.7
1898,control,0,154.87
1899,control,0,154.4
1900,control,0,0.68
1901,control,0,199.2
1902,control,0,139.77
1903,control,0,195.3
1904,control,0,248.7
1905,control,0,199.4
1906,control,1,153.25
1907,control,0,132.81
1908,control,0,301.54
1909,control,0,179.0
1910,control,0,162.58
1911,control,0,139.02
1912,control,1,96.21
1913,control,0,32.96
1914,control,0,241.27
1915,control,0,103.24
1916,control,0,138.58
1917,control,0,143.64
1918,control,0,235.99
1919,control,0,104.02
1920,control,0,165.44
1921,control,0,180.73
1922,control,0,66.93
1923,control,0,61.29
1924,control,0,107.1
1925,control,0,164.62
1926,control,0,156.99
1927,control,0,142.86
1928,control,0,189.14
1929,control,0,98.59
1930,control,0,139.77
1931,control,0,143.19
1932,control,0,100.21
1933,control,0,288.1
1934,control,0,20.37
1935,control,0,224.44
1936,control,0,198.0
1937,control,0,198.5
1938,control,0,155.75
1939,control,0,230.01
1940,control,0,123.1
1941,control,0,173.55
1942,control,0,154.39
1943,control,0,136.06
1944,control,0,157.31
1945,control,0,93.07
1946,control,0,110.16
1947,control,0,244.82
1948,control,0,322.9
1949,control,0,181.2
1950,control,0,200.01
1951,control,0,165.12
1952,control,0,177.3
1953,control,0,182.63
1954,control,1,212.13
1955,control,1,242.22
1956,control,0,96.94
1957,control,0,319.67
1958,control,0,158.3
1959,control,0,158.32
1960,control,0,125.23
1961,control,0,125.46
1962,control,0,186.98
1963,control,0,188.23
1964,control,0,183.91
1965,control,0,122.71
1966,control,0,-12.07
1967,control,0,42.27
1968,control,0,150.8
1969,control,0,170.15
1970,control,0,124.82
1971,control,0,108.43
1972,control,0,167.8
1973,control,0,143.54
1974,control,0,121.41
1975,control,1,53.07
1976,control,0,99.36
1977,control,0,205.96
1978,control,0,92.24
1979,control,0,189.82
1980,control,0,233.18
1981,control,0,102.54
1982,control,0,123.32
1983,control,0,209.24
1984,control,0,223.97
1985,control,0,111.31
1986,control,0,52.72
1987,control,0,225.29
1988,control,0,185.03
1989,control,0,174.04
1990,control,0,204.94
1991,control,0,78.89
1992,control,0,173.47
1993,control,0,132.88
1994,control,0,186.17
1995,control,0,197.94
1996,control,1,208.59
1997,control,0,185.91
1998,control,0,165.04
1999,control,0,167.05
2000,control,0,172.01
2001,control,0,112.54
2002,control,1,127.77
2003,control,0,174.14
2004,control,0,189.03
2005,control,0,110.94
2006,control,0,85.4
2007,control,0,49.48
2008,control,0,74.32
2009,control,0,117.63
2010,control,0,123.2
2011,control,0,133.03
2012,control,1,77.7
2013,control,0,41.25
2014,control,0,157.59
2015,control,0,157.62
2016,control,0,187.28
2017,control,0,198.9
2018,control,0,173.54
2019,control,0,156.88
2020,control,1,202.56
2021,control,0,235.44
2022,control,1,109.4
2023,control,0,196.22
2024,control,0,112.55
2025,control,0,163.14
2026,control,0,214.17
2027,control,1,133.58
2028,control,0,92.88
2029,control,0,122.45
2030,control,0,92.82
2031,control,0,85.55
2032,control,0,222.39
2033,control,1,181.94
2034,control,0,106.83
2035,control,0,90.94
2036,control,0,95.08
2037,control,0,106.82
2038,control,0,219.16
2039,control,0,143.39
2040,control,0,277.9
2041,control,0,147.62
2042,control,0,115.46
2043,control,0,205.67
2044,control,0,49.79
2045,control,0,161.31
2046,control,0,77.27
2047,control,0,19.07
2048,control,0,142.94
2049,control,0,200.09
2050,control,0,162.84
2051,control,0,155.62
2052,control,0,-5.93
2053,control,1,140.7
2054,control,0,141.29
2055,control,0,187.28
2056,control,0,86.51
2057,control,0,199.78
2058,control,0,119.44
2059,control,0,132.04
2060,control,0,181.68
2061,control,0,78.63
2062,control,0,199.45
2063,control,0,68.72
2064,control,0,189.31
2065,control,0,135.87
2066,control,0,140.77
2067,control,0,-33.91
2068,control,0,114.55
2069,control,0,137.39
2070,control,0,242.92
2071,control,0,147.84
2072,control,0,110.82
2073,control,0,200.02
2074,control,0,119.69
2075,control,0,211.93
2076,control,0,165.68
2077,control,0,96.03
2078,control,1,206.27
2079,control,0,186.06
2080,control,0,203.74
2081,control,0,139.07
2082,control,0,186.07
2083,control,1,265.23
2084,control,0,160.28
2085,control,0,126.08
2086,control,0,242.64
2087,control,0,190.03
2088,control,0,122.97
2089,control,0,254.11
2090,control,0,77.79
2091,control,1,181.75
2092,control,0,218.79
2093,control,0,214.3
2094,control,0,96.0
2095,control,0,75.57
2096,control,0,163.77
2097,control,0,192.28
2098,control,0,85.32
2099,control,0,168.11
2100,control,1,62.55
2101,control,0,213.65
2102,control,0,115.72
2103,control,0,140.16
2104,control,0,201.86
2105,control,0,196.27
2106,control,0,178.44
2107,control,1,211.77
2108,control,0,174.54
2109,control,1,236.85
2110,control,0,47.35
2111,control,0,146.43
2112,control,0,143.88
2113,control,0,136.86
2114,control,0,179.85
2115,control,0,162.84
2116,control,0,199.49
2117,control,0,78.97
2118,control,0,287.53
2119,control,0,126.54
2120,control,0,167.21
2121,control,0,137.63
2122,control,1,154.86
2123,control,0,117.91
